date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
2020-06-01,11.63,0.69,30,"1990-06-01 2019-06-01",96.64,1.48,30,"1990-06-01 2019-06-01",16.69,1.27,30,"1990-06-01 2019-06-01",20.77,3.46,30,"1990-06-01 2019-06-01",8.59,0.68,30,"1990-06-01 2019-06-01",67.72,4.15,30,"1990-06-01 2019-06-01",9.41,0.69,30,"1990-06-01 2019-06-01",2.19,1.07,30,"1990-06-01 2019-06-01",105.91,58.67,29,"1990-06-01 2019-06-01",105.91,58.67,29,"1990-06-01 2019-06-01",0,0,29,"1990-06-01 2019-06-01",0,0,27,"1990-06-01 2019-06-01",,,,
2020-05-01,9.48,1.02,30,"1990-05-01 2019-05-01",96.38,1.8,30,"1990-05-01 2019-05-01",14.66,1.26,30,"1990-05-01 2019-05-01",21.38,2.81,30,"1990-05-01 2019-05-01",6.11,1.14,30,"1990-05-01 2019-05-01",65.81,4.34,30,"1990-05-01 2019-05-01",6.95,1.21,30,"1990-05-01 2019-05-01",2.28,1.03,30,"1990-05-01 2019-05-01",126.02,63.04,30,"1990-05-01 2019-05-01",126.02,63.04,30,"1990-05-01 2019-05-01",0,0,30,"1990-05-01 2019-05-01",0,0,28,"1990-05-01 2019-05-01",,,,
2020-04-01,7.17,0.92,30,"1990-04-01 2019-04-01",96.5,1.47,30,"1990-04-01 2019-04-01",11.76,0.93,30,"1990-04-01 2019-04-01",22.62,2.96,30,"1990-04-01 2019-04-01",3.43,1,30,"1990-04-01 2019-04-01",67.28,3.26,30,"1990-04-01 2019-04-01",4.3,1.14,30,"1990-04-01 2019-04-01",2.98,1.34,30,"1990-04-01 2019-04-01",259.35,103.79,30,"1990-04-01 2019-04-01",258.92,104.04,30,"1990-04-01 2019-04-01",0.43,1.22,30,"1990-04-01 2019-04-01",0.1,0.36,30,"1990-04-01 2019-04-01",,,,
2020-03-01,5.75,1.14,30,"1990-03-01 2019-03-01",96.11,2.18,30,"1990-03-01 2019-03-01",9.79,1.22,30,"1990-03-01 2019-03-01",21.6,3.27,30,"1990-03-01 2019-03-01",2,1.22,30,"1990-03-01 2019-03-01",69.29,4.67,30,"1990-03-01 2019-03-01",2.87,1.05,30,"1990-03-01 2019-03-01",3.49,1.87,30,"1990-03-01 2019-03-01",343.75,124.27,30,"1990-03-01 2019-03-01",337.79,126.63,30,"1990-03-01 2019-03-01",5.93,9.99,30,"1990-03-01 2019-03-01",0.1,0.32,30,"1990-03-01 2019-03-01",,,,
2020-02-01,4.89,1.75,30,"1990-02-01 2019-02-01",95.85,2.69,30,"1990-02-01 2019-02-01",8.81,1.39,30,"1990-02-01 2019-02-01",18.9,3.84,30,"1990-02-01 2019-02-01",0.97,2.19,30,"1990-02-01 2019-02-01",70.24,7.1,30,"1990-02-01 2019-02-01",1.96,1.62,30,"1990-02-01 2019-02-01",3.25,1.92,30,"1990-02-01 2019-02-01",297.98,143.38,30,"1990-02-01 2019-02-01",289.66,140.15,30,"1990-02-01 2019-02-01",8.25,13.04,30,"1990-02-01 2019-02-01",0.2,0.29,30,"1990-02-01 2019-02-01",,,,
2020-01-01,5.46,1.49,30,"1990-01-01 2019-01-01",97.03,1.89,30,"1990-01-01 2019-01-01",8.21,1.08,30,"1990-01-01 2019-01-01",18.62,3.88,30,"1990-01-01 2019-01-01",2,1.71,30,"1990-01-01 2019-01-01",78.57,5.52,30,"1990-01-01 2019-01-01",2.47,1.48,30,"1990-01-01 2019-01-01",3.39,1.72,30,"1990-01-01 2019-01-01",469.62,164.3,30,"1990-01-01 2019-01-01",462.43,164.95,30,"1990-01-01 2019-01-01",7.19,13.75,30,"1990-01-01 2019-01-01",0.3,0.73,30,"1990-01-01 2019-01-01",,,,
2019-12-01,5.15,1.27,30,"1989-12-01 2018-12-01",96.56,2.08,30,"1989-12-01 2018-12-01",7.87,1.19,30,"1989-12-01 2018-12-01",18.54,3.9,30,"1989-12-01 2018-12-01",1.63,1.4,30,"1989-12-01 2018-12-01",79.22,3.94,30,"1989-12-01 2018-12-01",2.15,1.24,30,"1989-12-01 2018-12-01",3.33,1.66,30,"1989-12-01 2018-12-01",435.13,144.57,30,"1989-12-01 2018-12-01",428.11,143.24,30,"1989-12-01 2018-12-01",7.84,12.8,30,"1989-12-01 2018-12-01",0.4,1.38,30,"1989-12-01 2018-12-01",,,,
2019-11-01,7.3,1.17,30,"1989-11-01 2018-11-01",97.01,1.86,30,"1989-11-01 2018-11-01",10.15,1,30,"1989-11-01 2018-11-01",19.38,4.41,30,"1989-11-01 2018-11-01",3.63,1.5,30,"1989-11-01 2018-11-01",77.5,4.9,30,"1989-11-01 2018-11-01",3.99,1.4,30,"1989-11-01 2018-11-01",3.26,1.54,30,"1989-11-01 2018-11-01",491.04,150.39,30,"1989-11-01 2018-11-01",488.86,150.56,30,"1989-11-01 2018-11-01",2.18,5.91,30,"1989-11-01 2018-11-01",0.1,0.16,29,"1989-11-01 2018-11-01",,,,
2019-10-01,10.18,0.93,30,"1989-10-01 2018-10-01",97.87,1.41,30,"1989-10-01 2018-10-01",13.64,0.7,30,"1989-10-01 2018-10-01",18.87,3.6,30,"1989-10-01 2018-10-01",6.48,1.15,30,"1989-10-01 2018-10-01",74.38,3.64,30,"1989-10-01 2018-10-01",6.78,1.2,30,"1989-10-01 2018-10-01",2.29,1.35,30,"1989-10-01 2018-10-01",339.26,143.6,30,"1989-10-01 2018-10-01",339.26,143.6,30,"1989-10-01 2018-10-01",0,0,30,"1989-10-01 2018-10-01",0,0,29,"1989-10-01 2018-10-01",,,,
2019-09-01,13.01,0.63,30,"1989-09-01 2018-09-01",98.15,1.43,30,"1989-09-01 2018-09-01",17.78,1.12,30,"1989-09-01 2018-09-01",17.38,2.86,30,"1989-09-01 2018-09-01",9.41,0.86,30,"1989-09-01 2018-09-01",69.74,4.7,30,"1989-09-01 2018-09-01",9.66,0.92,30,"1989-09-01 2018-09-01",1.23,0.95,30,"1989-09-01 2018-09-01",148.27,94.54,29,"1989-09-01 2018-09-01",148.27,94.54,29,"1989-09-01 2018-09-01",0,0,29,"1989-09-01 2018-09-01",0,0,28,"1989-09-01 2018-09-01",,,,
2019-08-01,14.07,0.57,30,"1989-08-01 2018-08-01",98.23,1.33,30,"1989-08-01 2018-08-01",18.96,0.9,30,"1989-08-01 2018-08-01",17.89,2.58,30,"1989-08-01 2018-08-01",11.21,0.65,30,"1989-08-01 2018-08-01",71.45,4.17,30,"1989-08-01 2018-08-01",11.28,0.63,30,"1989-08-01 2018-08-01",1.33,0.8,30,"1989-08-01 2018-08-01",99.21,88.16,30,"1989-08-01 2018-08-01",99.21,88.16,30,"1989-08-01 2018-08-01",0,0,30,"1989-08-01 2018-08-01",0,0,28,"1989-08-01 2018-08-01",,,,
2019-07-01,13.45,0.67,30,"1989-07-01 2018-07-01",97.4,1.46,30,"1989-07-01 2018-07-01",18.94,1.1,30,"1989-07-01 2018-07-01",19.77,2.63,30,"1989-07-01 2018-07-01",10.62,0.71,30,"1989-07-01 2018-07-01",67.88,4.11,30,"1989-07-01 2018-07-01",10.95,0.7,30,"1989-07-01 2018-07-01",1.75,0.98,30,"1989-07-01 2018-07-01",62.48,48.83,30,"1989-07-01 2018-07-01",62.48,48.83,30,"1989-07-01 2018-07-01",0,0,30,"1989-07-01 2018-07-01",0,0,28,"1989-07-01 2018-07-01",,,,
2019-06-01,11.62,0.69,30,"1989-06-01 2018-06-01",96.58,1.55,30,"1989-06-01 2018-06-01",16.71,1.29,30,"1989-06-01 2018-06-01",20.68,3.43,30,"1989-06-01 2018-06-01",8.56,0.7,30,"1989-06-01 2018-06-01",67.57,4.25,30,"1989-06-01 2018-06-01",9.39,0.7,30,"1989-06-01 2018-06-01",2.19,1.07,30,"1989-06-01 2018-06-01",109.96,59.49,29,"1989-06-01 2018-06-01",109.96,59.49,29,"1989-06-01 2018-06-01",0,0,29,"1989-06-01 2018-06-01",0,0,27,"1989-06-01 2018-06-01",,,,
2019-05-01,9.41,1,30,"1989-05-01 2018-05-01",96.31,1.88,30,"1989-05-01 2018-05-01",14.6,1.19,30,"1989-05-01 2018-05-01",21.45,2.8,30,"1989-05-01 2018-05-01",6.03,1.14,30,"1989-05-01 2018-05-01",65.8,4.36,30,"1989-05-01 2018-05-01",6.87,1.19,30,"1989-05-01 2018-05-01",2.3,1,30,"1989-05-01 2018-05-01",127.74,61.11,30,"1989-05-01 2018-05-01",127.74,61.11,30,"1989-05-01 2018-05-01",0,0,30,"1989-05-01 2018-05-01",0,0,28,"1989-05-01 2018-05-01",,,,
2019-04-01,7.17,0.92,30,"1989-04-01 2018-04-01",96.35,1.69,30,"1989-04-01 2018-04-01",11.83,1.05,30,"1989-04-01 2018-04-01",22.49,2.99,30,"1989-04-01 2018-04-01",3.42,1.01,30,"1989-04-01 2018-04-01",67.08,3.65,30,"1989-04-01 2018-04-01",4.3,1.14,30,"1989-04-01 2018-04-01",3.01,1.31,30,"1989-04-01 2018-04-01",257.46,103.88,30,"1989-04-01 2018-04-01",257.02,104.13,30,"1989-04-01 2018-04-01",0.44,1.21,30,"1989-04-01 2018-04-01",0.1,0.36,30,"1989-04-01 2018-04-01",,,,
2019-03-01,5.75,1.14,30,"1989-03-01 2018-03-01",96.07,2.22,30,"1989-03-01 2018-03-01",9.71,1.21,30,"1989-03-01 2018-03-01",21.72,3.2,30,"1989-03-01 2018-03-01",2.02,1.18,30,"1989-03-01 2018-03-01",69.64,4.12,30,"1989-03-01 2018-03-01",2.89,1.03,30,"1989-03-01 2018-03-01",3.59,1.81,30,"1989-03-01 2018-03-01",350.71,116.93,30,"1989-03-01 2018-03-01",344.68,119.73,30,"1989-03-01 2018-03-01",5.99,9.96,30,"1989-03-01 2018-03-01",0.1,0.32,30,"1989-03-01 2018-03-01",,,,
2019-02-01,4.88,1.78,30,"1989-02-01 2018-02-01",95.74,2.82,30,"1989-02-01 2018-02-01",8.82,1.38,30,"1989-02-01 2018-02-01",18.91,3.84,30,"1989-02-01 2018-02-01",0.96,2.21,30,"1989-02-01 2018-02-01",70.29,7.01,30,"1989-02-01 2018-02-01",1.94,1.68,30,"1989-02-01 2018-02-01",3.3,1.87,30,"1989-02-01 2018-02-01",299.54,141.46,30,"1989-02-01 2018-02-01",291.76,137.4,30,"1989-02-01 2018-02-01",7.71,12.74,30,"1989-02-01 2018-02-01",0.2,0.28,30,"1989-02-01 2018-02-01",,,,
2019-01-01,5.37,1.49,30,"1989-01-01 2018-01-01",97.01,1.89,30,"1989-01-01 2018-01-01",8.12,1.1,30,"1989-01-01 2018-01-01",18.52,3.84,30,"1989-01-01 2018-01-01",1.93,1.73,30,"1989-01-01 2018-01-01",78.85,5.55,30,"1989-01-01 2018-01-01",2.39,1.49,30,"1989-01-01 2018-01-01",3.37,1.74,30,"1989-01-01 2018-01-01",472.18,164.18,30,"1989-01-01 2018-01-01",463.63,164.81,30,"1989-01-01 2018-01-01",8.55,14.93,30,"1989-01-01 2018-01-01",0.3,0.73,30,"1989-01-01 2018-01-01",,,,
2018-12-01,5.13,1.24,30,"1988-12-01 2017-12-01",96.52,2.08,30,"1988-12-01 2017-12-01",7.85,1.18,30,"1988-12-01 2017-12-01",18.22,3.57,30,"1988-12-01 2017-12-01",1.64,1.4,30,"1988-12-01 2017-12-01",79.36,3.87,30,"1988-12-01 2017-12-01",2.17,1.24,30,"1988-12-01 2017-12-01",3.3,1.68,30,"1988-12-01 2017-12-01",429.23,142.73,30,"1988-12-01 2017-12-01",422.16,141.1,30,"1988-12-01 2017-12-01",7.89,12.78,30,"1988-12-01 2017-12-01",0.4,1.38,30,"1988-12-01 2017-12-01",,,,
2018-11-01,7.23,1.13,30,"1988-11-01 2017-11-01",96.94,1.87,30,"1988-11-01 2017-11-01",10.12,0.97,30,"1988-11-01 2017-11-01",19.42,4.43,30,"1988-11-01 2017-11-01",3.6,1.5,30,"1988-11-01 2017-11-01",77.53,4.91,30,"1988-11-01 2017-11-01",3.97,1.4,30,"1988-11-01 2017-11-01",3.32,1.49,30,"1988-11-01 2017-11-01",493.64,152.01,30,"1988-11-01 2017-11-01",491.11,151.91,30,"1988-11-01 2017-11-01",2.54,6.09,30,"1988-11-01 2017-11-01",0.1,0.16,29,"1988-11-01 2017-11-01",,,,
2018-10-01,10.2,0.93,30,"1988-10-01 2017-10-01",97.86,1.41,30,"1988-10-01 2017-10-01",13.65,0.7,30,"1988-10-01 2017-10-01",18.84,3.61,30,"1988-10-01 2017-10-01",6.53,1.15,30,"1988-10-01 2017-10-01",74.51,3.71,30,"1988-10-01 2017-10-01",6.81,1.2,30,"1988-10-01 2017-10-01",2.32,1.33,30,"1988-10-01 2017-10-01",343.33,141.37,30,"1988-10-01 2017-10-01",343.33,141.37,30,"1988-10-01 2017-10-01",0,0,30,"1988-10-01 2017-10-01",0,0,29,"1988-10-01 2017-10-01",,,,
2018-09-01,12.97,0.69,30,"1988-09-01 2017-09-01",98.11,1.45,30,"1988-09-01 2017-09-01",17.8,1.11,30,"1988-09-01 2017-09-01",17.35,2.82,30,"1988-09-01 2017-09-01",9.37,0.92,30,"1988-09-01 2017-09-01",69.46,4.7,30,"1988-09-01 2017-09-01",9.61,0.96,30,"1988-09-01 2017-09-01",1.21,0.95,30,"1988-09-01 2017-09-01",143.68,89.11,29,"1988-09-01 2017-09-01",143.68,89.11,29,"1988-09-01 2017-09-01",0,0,29,"1988-09-01 2017-09-01",0,0,28,"1988-09-01 2017-09-01",,,,
2018-08-01,14.03,0.61,30,"1988-08-01 2017-08-01",98.2,1.35,30,"1988-08-01 2017-08-01",18.98,0.92,30,"1988-08-01 2017-08-01",18,2.55,30,"1988-08-01 2017-08-01",11.16,0.72,30,"1988-08-01 2017-08-01",71.27,4.3,30,"1988-08-01 2017-08-01",11.22,0.67,30,"1988-08-01 2017-08-01",1.32,0.8,30,"1988-08-01 2017-08-01",99.84,87.58,30,"1988-08-01 2017-08-01",99.84,87.58,30,"1988-08-01 2017-08-01",0,0,30,"1988-08-01 2017-08-01",0,0,28,"1988-08-01 2017-08-01",,,,
2018-07-01,13.4,0.71,30,"1988-07-01 2017-07-01",97.35,1.49,30,"1988-07-01 2017-07-01",18.94,1.1,30,"1988-07-01 2017-07-01",19.84,2.67,30,"1988-07-01 2017-07-01",10.56,0.81,30,"1988-07-01 2017-07-01",67.71,4.22,30,"1988-07-01 2017-07-01",10.88,0.74,30,"1988-07-01 2017-07-01",1.76,0.97,30,"1988-07-01 2017-07-01",62.75,48.7,30,"1988-07-01 2017-07-01",62.75,48.7,30,"1988-07-01 2017-07-01",0,0,30,"1988-07-01 2017-07-01",0,0,28,"1988-07-01 2017-07-01",,,,
2018-06-01,11.55,0.75,30,"1988-06-01 2017-06-01",96.47,1.69,30,"1988-06-01 2017-06-01",16.74,1.28,30,"1988-06-01 2017-06-01",20.79,3.52,30,"1988-06-01 2017-06-01",8.46,0.85,30,"1988-06-01 2017-06-01",67.17,4.42,30,"1988-06-01 2017-06-01",9.28,0.77,30,"1988-06-01 2017-06-01",2.2,1.06,30,"1988-06-01 2017-06-01",107.49,58.93,29,"1988-06-01 2017-06-01",107.49,58.93,29,"1988-06-01 2017-06-01",0,0,29,"1988-06-01 2017-06-01",0,0,27,"1988-06-01 2017-06-01",,,,
2018-05-01,9.35,0.99,30,"1988-05-01 2017-05-01",96.27,1.9,30,"1988-05-01 2017-05-01",14.57,1.2,30,"1988-05-01 2017-05-01",21.38,2.79,30,"1988-05-01 2017-05-01",5.95,1.14,30,"1988-05-01 2017-05-01",65.74,4.35,30,"1988-05-01 2017-05-01",6.77,1.11,30,"1988-05-01 2017-05-01",2.33,0.99,30,"1988-05-01 2017-05-01",136.95,67.96,30,"1988-05-01 2017-05-01",136.95,67.96,30,"1988-05-01 2017-05-01",0,0,30,"1988-05-01 2017-05-01",0,0,28,"1988-05-01 2017-05-01",,,,
2018-04-01,7.14,0.93,30,"1988-04-01 2017-04-01",96.29,1.77,30,"1988-04-01 2017-04-01",11.84,1.05,30,"1988-04-01 2017-04-01",22.39,2.95,30,"1988-04-01 2017-04-01",3.38,1.03,30,"1988-04-01 2017-04-01",66.98,3.74,30,"1988-04-01 2017-04-01",4.25,1.12,30,"1988-04-01 2017-04-01",2.99,1.32,30,"1988-04-01 2017-04-01",256.01,103.68,30,"1988-04-01 2017-04-01",255.43,103.94,30,"1988-04-01 2017-04-01",0.58,1.39,30,"1988-04-01 2017-04-01",0.1,0.36,30,"1988-04-01 2017-04-01",,,,
2018-03-01,5.74,1.15,30,"1988-03-01 2017-03-01",95.99,2.25,30,"1988-03-01 2017-03-01",9.73,1.21,30,"1988-03-01 2017-03-01",21.92,3.24,30,"1988-03-01 2017-03-01",2.02,1.19,30,"1988-03-01 2017-03-01",69.55,4.18,30,"1988-03-01 2017-03-01",2.88,1.04,30,"1988-03-01 2017-03-01",3.65,1.77,30,"1988-03-01 2017-03-01",358.4,112.76,30,"1988-03-01 2017-03-01",352.43,115.93,30,"1988-03-01 2017-03-01",5.93,9.99,30,"1988-03-01 2017-03-01",0.1,0.32,30,"1988-03-01 2017-03-01",,,,
2018-02-01,4.93,1.78,30,"1988-02-01 2017-02-01",95.73,2.82,30,"1988-02-01 2017-02-01",8.89,1.35,30,"1988-02-01 2017-02-01",18.79,3.86,30,"1988-02-01 2017-02-01",1.04,2.2,30,"1988-02-01 2017-02-01",70.35,7.04,30,"1988-02-01 2017-02-01",1.98,1.67,30,"1988-02-01 2017-02-01",3.33,1.84,30,"1988-02-01 2017-02-01",303.28,141.55,30,"1988-02-01 2017-02-01",295.66,137.62,30,"1988-02-01 2017-02-01",7.55,12.79,30,"1988-02-01 2017-02-01",0.2,0.28,30,"1988-02-01 2017-02-01",,,,
2018-01-01,5.28,1.49,30,"1988-01-01 2017-01-01",96.92,1.98,30,"1988-01-01 2017-01-01",8.1,1.09,30,"1988-01-01 2017-01-01",18.32,3.63,30,"1988-01-01 2017-01-01",1.83,1.77,30,"1988-01-01 2017-01-01",78.44,5.79,30,"1988-01-01 2017-01-01",2.31,1.49,30,"1988-01-01 2017-01-01",3.4,1.74,30,"1988-01-01 2017-01-01",463.45,158.69,30,"1988-01-01 2017-01-01",454.7,158.89,30,"1988-01-01 2017-01-01",8.75,14.85,30,"1988-01-01 2017-01-01",0.3,0.73,30,"1988-01-01 2017-01-01",,,,
2017-12-01,5.1,1.26,30,"1987-12-01 2016-12-01",96.44,2.1,30,"1987-12-01 2016-12-01",7.85,1.18,30,"1987-12-01 2016-12-01",18.32,3.54,30,"1987-12-01 2016-12-01",1.66,1.36,30,"1987-12-01 2016-12-01",79.35,3.88,30,"1987-12-01 2016-12-01",2.16,1.25,30,"1987-12-01 2016-12-01",3.35,1.61,30,"1987-12-01 2016-12-01",436.65,133.27,30,"1987-12-01 2016-12-01",429.31,132.06,30,"1987-12-01 2016-12-01",8.16,12.69,30,"1987-12-01 2016-12-01",0.4,1.38,30,"1987-12-01 2016-12-01",,,,
2017-11-01,7.26,1.15,30,"1987-11-01 2016-11-01",96.95,1.86,30,"1987-11-01 2016-11-01",10.18,1.02,30,"1987-11-01 2016-11-01",19.18,4.13,30,"1987-11-01 2016-11-01",3.66,1.5,30,"1987-11-01 2016-11-01",77.57,4.88,30,"1987-11-01 2016-11-01",4,1.43,30,"1987-11-01 2016-11-01",3.35,1.5,30,"1987-11-01 2016-11-01",490.64,152.35,30,"1987-11-01 2016-11-01",488.11,152.2,30,"1987-11-01 2016-11-01",2.54,6.09,30,"1987-11-01 2016-11-01",0.1,0.16,29,"1987-11-01 2016-11-01",,,,
2017-10-01,10.22,0.93,30,"1987-10-01 2016-10-01",97.88,1.4,30,"1987-10-01 2016-10-01",13.72,0.82,30,"1987-10-01 2016-10-01",18.72,3.65,30,"1987-10-01 2016-10-01",6.55,1.13,30,"1987-10-01 2016-10-01",74.37,3.96,30,"1987-10-01 2016-10-01",6.82,1.2,30,"1987-10-01 2016-10-01",2.31,1.34,30,"1987-10-01 2016-10-01",339.38,145.38,30,"1987-10-01 2016-10-01",339.38,145.38,30,"1987-10-01 2016-10-01",0,0,30,"1987-10-01 2016-10-01",0,0,29,"1987-10-01 2016-10-01",,,,
2017-09-01,12.93,0.67,30,"1987-09-01 2016-09-01",98.13,1.45,30,"1987-09-01 2016-09-01",17.79,1.1,30,"1987-09-01 2016-09-01",17.31,2.82,30,"1987-09-01 2016-09-01",9.35,0.92,30,"1987-09-01 2016-09-01",69.52,4.68,30,"1987-09-01 2016-09-01",9.57,0.95,30,"1987-09-01 2016-09-01",1.2,0.96,30,"1987-09-01 2016-09-01",143.87,89.01,29,"1987-09-01 2016-09-01",143.87,89.01,29,"1987-09-01 2016-09-01",0,0,29,"1987-09-01 2016-09-01",0,0,28,"1987-09-01 2016-09-01",,,,
2017-08-01,13.97,0.64,30,"1987-08-01 2016-08-01",98.11,1.4,30,"1987-08-01 2016-08-01",18.99,0.93,30,"1987-08-01 2016-08-01",17.9,2.48,30,"1987-08-01 2016-08-01",11.09,0.79,30,"1987-08-01 2016-08-01",71.02,4.64,30,"1987-08-01 2016-08-01",11.15,0.69,30,"1987-08-01 2016-08-01",1.31,0.81,30,"1987-08-01 2016-08-01",98.9,88.36,30,"1987-08-01 2016-08-01",98.9,88.36,30,"1987-08-01 2016-08-01",0,0,30,"1987-08-01 2016-08-01",0,0,28,"1987-08-01 2016-08-01",,,,
2017-07-01,13.36,0.74,30,"1987-07-01 2016-07-01",97.23,1.62,30,"1987-07-01 2016-07-01",18.93,1.1,30,"1987-07-01 2016-07-01",19.75,2.62,30,"1987-07-01 2016-07-01",10.52,0.87,30,"1987-07-01 2016-07-01",67.78,4.18,30,"1987-07-01 2016-07-01",10.87,0.75,30,"1987-07-01 2016-07-01",1.75,0.98,30,"1987-07-01 2016-07-01",62.79,48.68,30,"1987-07-01 2016-07-01",62.79,48.68,30,"1987-07-01 2016-07-01",0,0,30,"1987-07-01 2016-07-01",0,0,28,"1987-07-01 2016-07-01",,,,
2017-06-01,11.53,0.75,30,"1987-06-01 2016-06-01",96.39,1.7,30,"1987-06-01 2016-06-01",16.75,1.28,30,"1987-06-01 2016-06-01",20.74,3.48,30,"1987-06-01 2016-06-01",8.43,0.87,30,"1987-06-01 2016-06-01",67.11,4.45,30,"1987-06-01 2016-06-01",9.24,0.8,30,"1987-06-01 2016-06-01",2.23,1.05,30,"1987-06-01 2016-06-01",111.34,62.24,29,"1987-06-01 2016-06-01",111.34,62.24,29,"1987-06-01 2016-06-01",0,0,29,"1987-06-01 2016-06-01",0,0,27,"1987-06-01 2016-06-01",,,,
2017-05-01,9.32,0.98,30,"1987-05-01 2016-05-01",96.18,1.88,30,"1987-05-01 2016-05-01",14.59,1.2,30,"1987-05-01 2016-05-01",21.46,2.84,30,"1987-05-01 2016-05-01",5.9,1.15,30,"1987-05-01 2016-05-01",65.59,4.33,30,"1987-05-01 2016-05-01",6.72,1.11,30,"1987-05-01 2016-05-01",2.38,0.97,30,"1987-05-01 2016-05-01",140.03,72.55,30,"1987-05-01 2016-05-01",140.03,72.55,30,"1987-05-01 2016-05-01",0,0,30,"1987-05-01 2016-05-01",0,0,28,"1987-05-01 2016-05-01",,,,
2017-04-01,7.12,0.93,30,"1987-04-01 2016-04-01",96.21,1.76,30,"1987-04-01 2016-04-01",11.86,1.04,30,"1987-04-01 2016-04-01",22.23,2.78,30,"1987-04-01 2016-04-01",3.36,1.03,30,"1987-04-01 2016-04-01",66.95,3.74,30,"1987-04-01 2016-04-01",4.22,1.11,30,"1987-04-01 2016-04-01",2.94,1.34,30,"1987-04-01 2016-04-01",254.83,102.46,30,"1987-04-01 2016-04-01",254.25,102.72,30,"1987-04-01 2016-04-01",0.58,1.39,30,"1987-04-01 2016-04-01",0.1,0.36,30,"1987-04-01 2016-04-01",,,,
2017-03-01,5.75,1.15,30,"1987-03-01 2016-03-01",95.85,2.2,30,"1987-03-01 2016-03-01",9.83,1.21,30,"1987-03-01 2016-03-01",21.84,3.2,30,"1987-03-01 2016-03-01",2.03,1.19,30,"1987-03-01 2016-03-01",69.32,4.14,30,"1987-03-01 2016-03-01",2.88,1.04,30,"1987-03-01 2016-03-01",3.67,1.77,30,"1987-03-01 2016-03-01",356.35,110.68,30,"1987-03-01 2016-03-01",350.65,114.16,30,"1987-03-01 2016-03-01",5.66,10.04,30,"1987-03-01 2016-03-01",0.1,0.32,30,"1987-03-01 2016-03-01",,,,
2017-02-01,5,1.76,30,"1987-02-01 2016-02-01",95.64,2.81,30,"1987-02-01 2016-02-01",8.97,1.37,30,"1987-02-01 2016-02-01",18.84,3.9,30,"1987-02-01 2016-02-01",1.16,2.12,30,"1987-02-01 2016-02-01",70.6,6.82,30,"1987-02-01 2016-02-01",2.08,1.67,30,"1987-02-01 2016-02-01",3.38,1.84,30,"1987-02-01 2016-02-01",306.85,142.38,30,"1987-02-01 2016-02-01",299.99,138.36,30,"1987-02-01 2016-02-01",6.79,12.24,30,"1987-02-01 2016-02-01",0.1,0.28,30,"1987-02-01 2016-02-01",,,,
2017-01-01,5.36,1.42,30,"1987-01-01 2016-01-01",96.95,1.95,30,"1987-01-01 2016-01-01",8.15,1.08,30,"1987-01-01 2016-01-01",18.33,3.64,30,"1987-01-01 2016-01-01",1.95,1.6,30,"1987-01-01 2016-01-01",78.78,5.19,30,"1987-01-01 2016-01-01",2.36,1.47,30,"1987-01-01 2016-01-01",3.44,1.75,30,"1987-01-01 2016-01-01",476.08,154.4,30,"1987-01-01 2016-01-01",467.03,155.06,30,"1987-01-01 2016-01-01",9.05,14.76,30,"1987-01-01 2016-01-01",0.3,0.73,30,"1987-01-01 2016-01-01",,,,
2016-12-01,5.2,1.22,30,"1986-12-01 2015-12-01",96.38,2.07,30,"1986-12-01 2015-12-01",7.96,1.16,30,"1986-12-01 2015-12-01",18.37,3.56,30,"1986-12-01 2015-12-01",1.77,1.26,30,"1986-12-01 2015-12-01",79.41,3.82,30,"1986-12-01 2015-12-01",2.25,1.17,30,"1986-12-01 2015-12-01",3.41,1.55,30,"1986-12-01 2015-12-01",438.72,133.55,30,"1986-12-01 2015-12-01",431.37,132.45,30,"1986-12-01 2015-12-01",8.16,12.69,30,"1986-12-01 2015-12-01",0.4,1.38,30,"1986-12-01 2015-12-01",,,,
2016-11-01,7.18,1.06,30,"1986-11-01 2015-11-01",96.87,1.86,30,"1986-11-01 2015-11-01",10.15,0.99,30,"1986-11-01 2015-11-01",18.76,3.24,30,"1986-11-01 2015-11-01",3.55,1.46,30,"1986-11-01 2015-11-01",77.39,4.85,30,"1986-11-01 2015-11-01",3.89,1.32,30,"1986-11-01 2015-11-01",3.21,1.41,30,"1986-11-01 2015-11-01",483.79,148.26,30,"1986-11-01 2015-11-01",481.26,147.99,30,"1986-11-01 2015-11-01",2.54,6.09,30,"1986-11-01 2015-11-01",0.1,0.16,29,"1986-11-01 2015-11-01",,,,
